,AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
217,Approved,213,Zoos,zoos keep wild animals locked up in areas smaller than they are used to in the wild and it is not natural for them.,We should abolish zoos,an animal would never choose to live in a small environment
218,Approved,53,Zoos,zoos keep wild animals locked up in areas smaller than they are used to in the wild and it is not natural for them.,We should abolish zoos,unnatural cages are are narrow and small for wild animals
219,Approved,2048,Zoos,zoos keep wild animals locked up in areas smaller than they are used to in the wild and it is not natural for them.,We should abolish zoos,there is no ethical way to explain it
220,Approved,418,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,"captivity deprives the animals of their natural habitat and hunting instincts, which is cruel,"
221,Approved,29,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,animals deserve to live free and fulfilling lives
222,Approved,54,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,animals should be free
223,Approved,36,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,zoos are unsuitable for animals to survive
224,Approved,3192,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,captivity can be bad for an animal's health
225,Approved,104,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,allowing animals to live freely is the morally right thing to do
226,Approved,1936,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,freedom is a universal right
227,Approved,545,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,no animals chose to be in a zoo
228,Approved,853,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,"any habitat other than nature stresses the animal and has a series of consequences for its physical and mental health. sea world whales, for example, were born with deformed fins due to confinement."
229,Approved,18,Zoos,zoos keeping animals in cages while all animals should be free and to live in nature.,We should abolish zoos,zoos actually isolate animals in tight spaces
230,Approved,944,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,"we are always striving to evolve and better ourselves and ending animal cruelty is of paramount importance,"
231,Approved,32,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,we don't need zoos in the twenty first century
232,Approved,194,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,humans have gotten rid of immoral forms of entertainment in the past
233,Approved,38,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,we should do away with harmful leftovers from our past
234,Approved,109,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,locking up animals in zoos is primitive practice in today's our modern world
235,Approved,36,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,barbaric practices should be abolished
236,Approved,1319,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,zoos are antiquated
237,Approved,489,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,nothing in modern society justifies this cruelty
238,Approved,26,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,modern times requires us to act in more civil ways
239,Approved,4378,Zoos,"zoos keeping wild animals in cages are outdated and outrageous in the  twenty first century, we do not need them anymore",We should abolish zoos,many alternative for animal sight seeing that are not harmful to animals
240,Approved,584,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,"most people agree that animal abuse is abhorrent and wrong,"
241,Approved,42,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,wild animals are exposed to human entertainment and stares
242,Approved,1273,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,to keep animals safe
243,Approved,80,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,humans should treat the animals kindly
244,Approved,50,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,mistreating animals is wrong
245,Approved,22,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,animals are treated cruelly in zoos
246,Approved,454,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,it is a federal crime to harm animals
247,Approved,37,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,animal cruelty results in animal suffering
248,Approved,230,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,cruelty is something that must be combated
249,Approved,66,Zoos,zoos lead to an increase in animal cruelty,We should abolish zoos,we cannot afford to let animal cruelty become an acceptable trend
250,Approved,52,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,exploting a living being without their consent for the enjoyment of another is immoral
251,Approved,76,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,zoos do not really benefit animals in any definite way
252,Approved,1341,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,confinement causes much suffering
253,Approved,78,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,animals are mistreated and taken advantage of for the purpose of money
254,Approved,1674,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,we have no right to make a life miserable
255,Approved,28,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,it's wrong to exploit animals for the public
256,Approved,13,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,animals should live in large open spaces
257,Approved,146,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,the money is not worth it if animals are suffering
258,Approved,99,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,animals have a natural right to autonomy
259,Approved,1105,Zoos,"zoos maintain animals in unnatural, cramped conditions - they are exploited for the benefit of a paying public, with little concern about their happiness of welfare.",We should abolish zoos,"animal cruelty for the purposes of profit and entertainment is morally wrong and disgusting,"
260,Approved,79,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,animals experience psychological abuse in zoos
261,Approved,2293,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,animals are happier living in the natural environment they evolved in
262,Approved,40,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,zoos are not natural environments
263,Approved,565,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,oppression of any species is wrong
264,Approved,11,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,animals have the right to have a normal life
265,Approved,60,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,animals suffer from physical and mental distress when confined
266,Approved,1357,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,animals deserve to live in their natural habitat
267,Approved,1875,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,"humans are generally against animal abuse and zoos are a perpetrator of said abuse,"
268,Approved,72,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,it is wrong to force animals to live sub-standard lives for human benefit
269,Approved,138,Zoos,Zoos must be abolished as it is not a natural environment and is a form of cruelty and oppression for the animals.,We should abolish zoos,every form of oppression must be fought
270,Approved,699,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,"while claiming environmental protection, zoos are actually exploiting animals"
271,Approved,1171,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,"cruelty to any living being is morally reprehensible and wrong, and since zoos cannot be trusted to act appropriately,"
272,Approved,29,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,these poor standards are dangerous to the health of animals
273,Approved,469,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,this is something that you can't close your eyes anymore
274,Approved,82,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,animals are better protected by leaving them in their natural habitat
275,Approved,217,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,zoos have to trick the public in order to gain support
276,Approved,6193,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,zoos are selling or killing animals that are not profitable
277,Approved,112,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,zoos take advantage of animals with the intention of making a profit
278,Approved,20,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,making money by having animals captive is unjust
279,Approved,27,Zoos,"zoos often exhibit poor standards of animal welfare, since they are designed to make money for their owners - it is essentially exploitation under the guise of environmental 'protection'.",We should abolish zoos,it's wrong to exploit animals
280,Approved,253,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,animals want to be loved just as much as humans do
281,Approved,17,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,zoos do not actually help the animals
282,Approved,74,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,zoos torture animals for the purpose of making money
283,Approved,1776,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,causes just the opposite to them
284,Approved,46,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,animals are deserving of love
285,Approved,1216,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,animals need nurturing in their natural habitat
286,Approved,52,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,animals don't get any love in zoos
287,Approved,90,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,zoos do not engage in any major activity in the interest of the animals
288,Approved,6558,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,zoos do not prioritize animal conservation instead it became an entertainment place
289,Approved,555,Zoos,zoos only have animals for exhibition do not make any kind of charity with animals and do not give them any kind of love,We should abolish zoos,"zoos have proven time and time again they are only in it for profit and not conservation,"
290,Approved,189,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,"animals are restricted and confined unnaturally, they can easily become irritated and be aggressive against the visitors"
291,Approved,217,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,humans should not be the reason why animals feel psychological distress
292,Approved,325,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,your aggressiveness is a sign that something is wrong
293,Approved,992,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,"aggressive animals have to be killed, and since we are the ones that caused their aggression, which is tantamount to murder,"
294,Approved,27,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,it's wrong to keep wild animals in prisons
295,Approved,19,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,animals did nothing to warrant imprisonment
296,Approved,1288,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,animals are born free they should live free
297,Approved,19,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,keeping animals in zoos makes them agressive
298,Approved,5851,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,animal became more aggressive and can hurt other animals
299,Approved,103,Zoos,zoos ought to be abolished because they are essentially prisons for these wild animals who often become aggressive,We should abolish zoos,agitated animals pose a gradually growing threat to public safety
300,Approved,1010,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,animals in confinement can not use their basic instincts
301,Approved,98,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,animals experience physical or mental pain in zoos
302,Approved,325,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,to deny animals a chance to live as they choose is unfair
303,Approved,29,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,zoo animals can't roam free
304,Approved,49,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,animals have an inherent right to live naturally
305,Approved,1733,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,it deprives them of the normal cycle of life
306,Approved,359,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,it's better for animal populations for animals to choose their mates
307,Approved,192,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,zoos alter many of the animals' natural behavior negatively
308,Approved,1897,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,"animals living in unnatural environments has been proven to cause them a great amount of mental and physical harm,"
309,Approved,19,Zoos,zoos place animals in cages in a fake environment.  animals cannot even find a mate themselves.  animals should roam free not locked up.,We should abolish zoos,animals should reproduce and that is impossible in isolation
310,Approved,44,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,animals who feel bad won't reproduce or have a normal life
311,Approved,199,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,animals are forced to go through the distress of adapting to an environment they were not prepared for.
312,Approved,5363,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,it is an animal's right to live as it has evolved to do
313,Approved,403,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,this is against the natural order of things
314,Approved,27,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,animals should not be forced into confinement
315,Approved,1153,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,"it's been proven that animals living an unnatural lifestyle are prone to depression and stress,"
316,Approved,7099,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,zoos makes the wild animals domesticated
317,Approved,638,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,we don't know how much mental distress animals go through in zoos
318,Approved,171,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,animals are discontent and cannot follow their natural tendency in zoos
319,Approved,854,Zoos,"zoos prevent animals from returning to their natural habitats, forcing them into confinement and disregarding their instincts of living in the wild.",We should abolish zoos,animals are forced into confinement and live in artificial habitats
320,Approved,188,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,zoos confine innocent animals brutally
321,Approved,222,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,zoos put animals through so much psychological distress
322,Approved,493,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,"society is always striving to reduce abuse and increase compassion,"
323,Approved,3665,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,exploitation of animals causes needless suffering
324,Approved,118,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,the place of animals is in the forests
325,Approved,84,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,"animals do not deserve any cruel treatment, it is unfair to continue to imprison them"
326,Approved,41,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,and since we should treat all living things humanely
327,Approved,32,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,zoos are cruel and inhumane places for animals
328,Approved,46,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,animals have an inherent right to be treated humanely
329,Approved,25,Zoos,Zoos provide inhumane and cruel prisons for wold animals they should be scrapped for humane reasons.,We should abolish zoos,having animals in the zoos make them feel bad
330,Approved,58,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,caging animals for making a profit is nothing but brutality
331,Approved,14,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,all living things deserve freedom
332,Approved,1251,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,we must treat them properly
333,Approved,15,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,humans should not take the freedom of other creatures
334,Approved,103,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,animals have done nothing wrong to deserve such treatment
335,Approved,370,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,"if the animal has to be put in a cage, there is no point in keeping them"
336,Approved,1136,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,zoos cause animals to suffer due to inhumane treatment
337,Approved,93,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,animals deserve the right to live how they choose
338,Approved,685,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,"we seem to treat dangerous criminals better than innocent animals who have done us no harm,"
339,Approved,18,Zoos,zoos put animals in cages and take away their freedom which in inhumane,We should abolish zoos,it's inhumane to cage animals
340,Approved,250,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,they try to trick us with that
341,Approved,184,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,"zoos cannot be trusted to act in the best interests of animals over their own pursuits for profit,"
342,Approved,29,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,keeping animals in zoos actually does not help animal repopulation
343,Approved,409,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,zoos are disingenuous in order to get the support of the public
344,Approved,3142,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,forced captivity can cause animals to suffer and die
345,Approved,103,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,depriving animals of their freedom will not help the animal population rise
346,Approved,30,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,animals should not be kept for profit
347,Approved,35,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,it is immoral to use living creatures for profit against their will
348,Approved,3654,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,animals born in captivity becomes dependent to humans
349,Approved,85,Zoos,"zoos say they help repopulate dying populations of animals, but it's rare that any of the animals they've bred are ever released to the wild. instead they are kept at zoos for profit.",We should abolish zoos,zoos do not really do what they claim to do for animals
350,Approved,1802,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,"it is morally wrong to restrict the life of a living being for the purposes of amusement,"
351,Approved,29,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,entertainment can not be a reason to hurt animals
352,Approved,42,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,entertainment is not a suitable excuse to imprison animals
353,Approved,3573,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,exploitation of animals causes suffering and even death
354,Approved,42,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,humans use animals selfishly for the purpose of amusement
355,Approved,3185,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,imprisoning a living thing for no good reason is immoral
356,Approved,1803,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,this prison is a terrible environment for them
357,Approved,70,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,animals didn't do anything to deserve being imprisoned
358,Approved,26,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,animals should not be imprisoned
359,Approved,4818,Zoos,zoos serve to imprison animals and show them off for entertainment.,We should abolish zoos,there are documentaries that show animals in habitat without being imprison in zoos
360,Approved,931,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,"we are trying to evolve and move away from cruelty and mistreatment of living beings,"
361,Approved,30,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,it's cruel to cage animals
362,Approved,6133,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,zoos provide unsanitary living condition for the animals
363,Approved,13,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,humans have no reason to be bad to animals
364,Approved,110,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,humans should not be found culpable of such inhumane acts
365,Approved,3214,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,cruelty without cause is immoral
366,Approved,227,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,cages are absurdly bad environments
367,Approved,125,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,capturing animals and putting them in small cages is unethical
368,Approved,1113,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,animals suffer from confinement
369,Approved,194,Zoos,zoos should be abolished because it is cruel and inhumane to cage animals.,We should abolish zoos,no animal would rather live in a cage than in the wild
370,Approved,1097,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,"we as humans do not want to be cruel to other living creatures,"
371,Approved,3175,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,poor zoo management can lead to an animal's death
372,Approved,82,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,cruelty is barbaric in nature
373,Approved,22,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,animals are not supposed to live in cages
374,Approved,20,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,cruelty without reason is immoral
375,Approved,28,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,keeping animals in cages is outdated practice
376,Approved,376,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,"if an animal has to be in a cage, then the animals doesn't want to be there"
377,Approved,6990,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,government do not have a strong regulation regarding zoos
378,Approved,400,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,cruelty is something that no longer fits in our society
379,Approved,28,Zoos,zoos should be abolished because it is cruel to cage animals.,We should abolish zoos,caging animals is cruel
380,Approved,164,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,entertainment does not justify cruelty
381,Approved,144,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,animals get annoyed of being gawked repeatedly and regularly in zoos
382,Approved,36,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,animals should not be held captive for entertainment
383,Approved,26,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,imprisoning a living being for purposes of entertaining others is immoral
384,Approved,1099,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,animals were not created for human's entertainment
385,Approved,392,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,humans have plenty of alternative entertainment options
386,Approved,1105,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,"animal cruelty is wrong, especially when the only purpose it serves is our own amusement,"
387,Approved,5582,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,there are many ways to watch animals without enclosing them in cages
388,Approved,17,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,entertainment is not a reason to hurt animal population
389,Approved,43,Zoos,zoos should be abolished because it is cruel to keep animals in captivity for entertainment purposes,We should abolish zoos,the end does not justify the means
390,Approved,24,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,animals' lives should not be secondary
391,Approved,3162,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,society should teach that all animals are free
392,Approved,4955,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,human safety is always the priority and animals may get shot for their safety
393,Approved,105,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,all lives deserve to be protected
394,Approved,36,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,zoos make animals seem less worthy
395,Approved,1918,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,"all lives need to be respected and cherished and zoos do not respect animal lives,"
396,Approved,204,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,we should strive for equality between species
397,Approved,56,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,every life animal or human matters
398,Approved,1961,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,all life is important
399,Approved,36,Zoos,zoos should be abolished because the lives of the animals come secondary to the lives of people,We should abolish zoos,no life should be of secondary value to another life
400,Approved,7164,Zoos,Zoos should be abolished because they keep animals in unnatural habitats.,We should abolish zoos,keeping animals in artificial habitat will make them sick
401,Approved,2017,Zoos,Zoos should be abolished because they keep animals in unnatural habitats.,We should abolish zoos,this causes harm to them
402,Approved,982,Zoos,Zoos should be abolished because they keep animals in unnatural habitats.,We should abolish zoos,"creatures exposed to foreign habitats for prolonged periods tend to live miserable existences,"
