AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Submitted,553,Voting,"voter apathy is the enemy of democracy, for a representative vote we must encourage voting as efficiently as we can",We should introduce compulsory voting,efficient voting ensures a representative democracy
Submitted,162,Voting,"voter apathy is the enemy of democracy, for a representative vote we must encourage voting as efficiently as we can",We should introduce compulsory voting,mandatory voting is an important part of democracy
Submitted,740,Voting,"voter apathy is the enemy of democracy, for a representative vote we must encourage voting as efficiently as we can",We should introduce compulsory voting,"voter apathy is spreading like a wildfire among the younger generations,"
Submitted,693,Voting,"voter apathy is the enemy of democracy, for a representative vote we must encourage voting as efficiently as we can",We should introduce compulsory voting,because that will reflect in a true democracy
Submitted,92,Voting,"voter apathy is the enemy of democracy, for a representative vote we must encourage voting as efficiently as we can",We should introduce compulsory voting,voter apathy most often leads to the election of an unwanted politician
Submitted,33,Voting,"voter apathy is the enemy of democracy, for a representative vote we must encourage voting as efficiently as we can",We should introduce compulsory voting,we want the democracy to be functioning in the society
Submitted,928,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,the main goal of a democracy is truly representing its citizens
Submitted,93,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,"low voter turnout threatens to undermine democracy and skews in favor of certain segments of society,"
Submitted,77,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,elections are nothing if not a genuine reflection of the people's preferences
Submitted,2666,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,leaders of government must be elected by all of its citizens
Submitted,201,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,voter turnout will be higher if voting is mandatory
Submitted,25,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,less people are voting lately
Submitted,1826,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,there is no sign of voter turnout increasing anytime soon
Submitted,830,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,will make the result something that represents everyone
Submitted,598,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,"if everyone voted, all people would be represented"
Submitted,385,Voting,voter turnout these days are dropping steadily so we need to make everyone vote to show the true representation of the people,We should introduce compulsory voting,in current times fewer people go to the poles so the results do not reflect the choices of all people
Submitted,809,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,"voting is currently not taken seriously by large segments of society,"
Submitted,86,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,some people don't take this responsibility seriously enough
Submitted,29,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,it is our solemn duty as citizens
Submitted,863,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,all people should fulfill their responsibilities
Submitted,18,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,everyone needs to do their responsibilites
Submitted,149,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,all citizens should be held civically accountable
Submitted,533,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,it is a must when living in a democratic country
Submitted,3081,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,election is a way to change government leadership and to make a better country
Submitted,54,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,people have a responsibility to vote and form a representative democracy
Submitted,224,Voting,voting is a responsibility and should be mandatory.,We should introduce compulsory voting,politicians affect the lives of many people
Submitted,676,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,this will reinforce democracy
Submitted,2054,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,we deserve a government that truly represents everyone
Submitted,866,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,making democracy work is a worthwhile goal
Submitted,4452,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,compulsory voting will help minimize political polarization in a country
Submitted,17,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,a functioning democracy makes society better
Submitted,2967,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,"democracy only really functions properly with an engaged voting public,"
Submitted,1157,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,mandatory voting would ensure that a democracy is effective
Submitted,153,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,voting is an essential part of democracy
Submitted,575,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,stability is important to keeping a country thriving
Submitted,61,Voting,"voting is an important part of making democracy work, and should be mandatory.",We should introduce compulsory voting,democracy is what we claim to practice
Submitted,16,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,we want more people to have their say on who gets elected
Submitted,2736,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,"higher voter turnout leads to a more accurate election result with regards to the population's wishes,"
Submitted,404,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,voting is what makes a democracy
Submitted,42,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,it's important that voter turnout is high for a fair election
Submitted,1233,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,this is a desirable reality
Submitted,1719,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,all of our voices deserve to be heard
Submitted,30,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,too many voters end up not exercising their right too vote
Submitted,96,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,voter turnout is typically low
Submitted,2969,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,election outcome will be accepted by people if all of its citizens will vote
Submitted,752,Voting,voting is so important. voter turnout would be much higher if compulsory voting was introduced.,We should introduce compulsory voting,higher voter turnout results in fairer election results
Submitted,53,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,compulsory voting ensures a democracy represents the people
Submitted,632,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,anything that is an important part of society should be encouraged
Submitted,116,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,voting makes people feel closer to the other people in their country
Submitted,24,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,"most citizens neglect their national duty to vote,"
Submitted,4481,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,compulsory voting will remove class bias
Submitted,72,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,people should participate in important decisions of their country
Submitted,37,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,we need the best leaders we can find
Submitted,271,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,our elected officials represent our community in critical debates it is critical that they represent our core beliefs.
Submitted,93,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,it may never get enough participation until made compulsory
Submitted,585,Voting,voting is such an important part of being part of society and its decision making process that it should be compulsory.,We should introduce compulsory voting,this importance needs to be shared by all
Submitted,130,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,"the quality of leaders would be increased by more people voting and having more choice,"
Submitted,290,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,your country's politicians are the face of your country
Submitted,491,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,not voting ensures an unfair election
Submitted,971,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,we should encourage systems that result in the most preferred candidates being elected
Submitted,48,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,we needs the highest quality leaders
Submitted,82,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,the country is more democratic when the candidate preferred by the majority is elected
Submitted,71,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,power abuse or misuse is not the purpose of democracy
Submitted,178,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,we want to be elected which people prefer the most
Submitted,1087,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,this will make sure that the elected are the will of the majority
Submitted,3383,Voting,voting is what drives our country and not voting means that the most preferred people do not get elected.,We should introduce compulsory voting,compulsory voting makes leaders legitimate and have full backing of citizens
Submitted,1534,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,compulsory voting ensures a representative democracy
Submitted,1063,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,this is a democratic duty
Submitted,109,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,regular voting has to be promoted
Submitted,235,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,more voters will lead to more moral benefits
Submitted,815,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,"voting is taken for granted by too many segments of our society,"
Submitted,1926,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,selfishness should not be a good reason for people in the future to suffer
Submitted,773,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,anything that provides value and moral benefit should be encouraged
Submitted,5896,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,compulsory voting will provide penalties and charging fees for those who do not vote
Submitted,32,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,we should give good example to future generations
Submitted,103,Voting,voting must be recognized as a value and the moral benefit for us and our kids future. and any absence from voting should be penalties.,We should introduce compulsory voting,our kids' future is shaped by our decisions
Submitted,6585,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,low voter turn out decreases the election result confidence
Submitted,88,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,hearing everyone's voice is essential to achieving accurate election results
Submitted,965,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,"the more voices that are heard, the more representative a democracy is"
Submitted,1120,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,everyone has a fundamental right to have their voices heard
Submitted,965,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,this is an effective way to achieve this
Submitted,28,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,having the opinion of everyone be accounted for is important
Submitted,100,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,mandatory voting will make people heard again
Submitted,4262,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,compulsory voting requires each person to vote
Submitted,2963,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,"too many people currently go unheard because they're too lazy to vote,"
Submitted,118,Voting,we must ensure everyone's voice is heard by introducing compulsory voting.,We should introduce compulsory voting,a healthy society should not have to suppress anyone's voice
Submitted,1425,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,more people voting ensures a fairer election because more voices are heard
Submitted,34,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,nothing motivates people like being forced
Submitted,870,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,higher voter turnout yields more representative election results
Submitted,773,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,mandatory will do that
Submitted,586,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,a democracy is not healthy if only a minority of people vote
Submitted,20,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,we want to make people to participate more in elections
Submitted,2550,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,"a higher voter turnout leads to less skewed results and a better overall representation in government,"
Submitted,89,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,voting is only useful when enough people participate to make their preferences known
Submitted,212,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,democracy works best when the voice of all voters is counted.
Submitted,174,Voting,we need more people to show up at the polls and vote.,We should introduce compulsory voting,more people will vote if it is compulsory
Submitted,986,Voting,we need more people to speak in elections,We should introduce compulsory voting,"more people speaking leads to more diverse viewpoints being presented, which is good"
Submitted,99,Voting,we need more people to speak in elections,We should introduce compulsory voting,we need to have better voter turnout
Submitted,274,Voting,we need more people to speak in elections,We should introduce compulsory voting,politicians keep talking about the same issues
Submitted,25,Voting,we need more people to speak in elections,We should introduce compulsory voting,more participation from people is required
Submitted,719,Voting,we need more people to speak in elections,We should introduce compulsory voting,"too many people are currently self-silencing because they're not exercising their right to vote,"
Submitted,4375,Voting,we need more people to speak in elections,We should introduce compulsory voting,compulsory voting will be enforced on all citizens of a nation and everyone can express their opinions
Submitted,55,Voting,we need more people to speak in elections,We should introduce compulsory voting,the results of the election are supposed to be the collective voice of every citizen
Submitted,613,Voting,we need more people to speak in elections,We should introduce compulsory voting,this will increase participation
Submitted,747,Voting,we need more people to speak in elections,We should introduce compulsory voting,compulsory voting would require each person to participate in voting
Submitted,919,Voting,we need more people to speak in elections,We should introduce compulsory voting,more people speaking means more people are heard
Submitted,160,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,mandatory voting would ensure better outcomes
Submitted,33,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,compulsory voting increases accuracy in elections
Submitted,71,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,the result in a democracy has to be precise
Submitted,52,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,voting tallies are almost sacred
Submitted,128,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,better election results will result in a better society overall for everyone
Submitted,32,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,having fair election results requires all people to vote
Submitted,102,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,outcomes have not reflected the choices of those who do not vote
Submitted,2870,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,"a higher voting turnout leads to a more properly balanced and accurate government,"
Submitted,2488,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,politicians are currently more concerned with representing special interests than representing ordinary people
Submitted,902,Voting,we need to introduce compulsory voting as everyone should vote so that we have a better balance and a more accurate outcome.,We should introduce compulsory voting,more balanced and accurate outcomes results in a healthier democracy
Submitted,226,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,democracy exists only when everyone is heard
Submitted,250,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,compulsory voting requires that everyone has his say
Submitted,2387,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,"a higher voter turnout would ensure a more fair and representative vote,"
Submitted,938,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,fairer election results result in a happier citizenry overall
Submitted,4533,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,complaints on election anomalies will be reduced if the entire population votes
Submitted,1338,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,"if everyone's voice is heard, there will be a truly representative democracy"
Submitted,39,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,people elected should be chosen from the majority of people
Submitted,287,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,voter suppression is a big issue is a lot of countries
Submitted,48,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,this ensures elected individuals are fairly elected by the population
Submitted,247,Voting,we should do because then it will be more fair when the results come in because everyone has had their say.,We should introduce compulsory voting,everyone's vote counts equally
Submitted,414,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,this would bring good data about the population
Submitted,57,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,counting votes has many flaws
Submitted,283,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,ease of the election procedure helps save time and energy
Submitted,35,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,voter fraud is currently a big problem
Submitted,119,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,it is important for people to participate in voting
Submitted,4013,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,i.d is required to vote it is easy to track those who do not vote using national census
Submitted,48,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,an election is only valid if the vote counting process is fair
Submitted,365,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,voter fraud is a big issue in today's news
Submitted,873,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,"voting systems are prone to manipulation and this way we would eliminate that,"
Submitted,531,Voting,we should introduce comoulsory voting because it is easier to keep track of whom voted and whom didn't and easier to count the votes,We should introduce compulsory voting,making tracking and counting people's votes easier is a worthwhile goal
Submitted,4362,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,politicians are supposed to represent the interest of all citizens
Submitted,573,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,"if a country's politicians only represent a minority of people, then it is not a true democracy"
Submitted,894,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,more credible and representative governments make their citizens happier
Submitted,2433,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,"elections with a higher voter turnout tend to produce better results for the nation in terms of fair representation,"
Submitted,52,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,nothing says freedom like forcing someone to do something
Submitted,878,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,this will bring results that cannot be questionable
Submitted,47,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,a democratic government should reflect the views of the whole population
Submitted,641,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,the only way the whole population is represented is if everyone voted
Submitted,345,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,"the more representative elections are, the better"
Submitted,16,Voting,we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,We should introduce compulsory voting,we want the elections results to be more reliable
Submitted,714,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,the positions would be occupied by the choice of all
Submitted,585,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,politicians hold a lot of power once they're in office
Submitted,207,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,"mandatory voting would increase voter turnout, this will guarantee that every citizen is heard."
Submitted,4473,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,burden of implementing will be transferred to the government and have to think ways to ensure every citizens can vote
Submitted,168,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,there''s no higher duty as a citizen
Submitted,1582,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,elected officials have an obligation to represent the people
Submitted,21,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,elected people in the offices are important for the future of society
Submitted,700,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,"currently too many people sit in the sidelines and do not get actively involved in the election process,"
Submitted,695,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,citizens having a say in who is voted into office is a central feature of a democracy
Submitted,49,Voting,we should introduce compulsory voting as everyone should have a say in who is voted into offices.,We should introduce compulsory voting,who is elected should be chosen by the whole population in a democracy
Submitted,882,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,"if people stop voting democracy would cease to exist and we would be back to tyranny,"
Submitted,190,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,mandatory voting is important because voting is crucial to democracy
Submitted,196,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,to have a functioning democracy is important for all people to participate in elections
Submitted,2361,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,few amount of voters will lead to politicians manipulating election results
Submitted,995,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,that would change that reality
Submitted,249,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,"it too many people end up being apathetic, then democracy ends up being unneeded"
Submitted,1082,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,democracy takes a different turn when all of the people aren't involved
Submitted,732,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,voters being turned off politics is unhealthy for a democracy
Submitted,574,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,we want democracy to flourish
Submitted,296,Voting,we should introduce compulsory voting because democracy loses out when people get turned off politics and don't get involved,We should introduce compulsory voting,democracy is the best way to govern
Submitted,918,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,everyone should exercise their rights
Submitted,87,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,one's possibility to voice their opinion is the fundation of democracy
Submitted,2752,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,"most citizens currently waste away their right by not voting,"
Submitted,4917,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,compulsory voting does not look what class you are in and every person's vote is accounted
Submitted,27,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,it is important for the person who leads the country to be elected by all the people
Submitted,1941,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,"politicians should know that if they do anything unpopular, they will be held accountable"
Submitted,62,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,each citizen will be equally affected by decisions the leaders make
Submitted,113,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,mandatory voting is important so everyone's voice is heard
Submitted,364,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,that would make the result unquestionable
Submitted,1433,Voting,we should introduce compulsory voting because each citizen has a right to voice their opinion on who is leading this country.,We should introduce compulsory voting,the leader of the country has an obligation to represent every citizen
Submitted,5894,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,elected officials cannot be elected by small percentage of population and does not represent entire nation
Submitted,1671,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,eliminating voter fraud is a top priority
Submitted,37,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,people should decide about the government of their country
Submitted,1205,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,this would bring unquestionable results
Submitted,447,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,skewed voting results are make the country unhappy
Submitted,132,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,the current system is skewed towards a small and unrepresentative minority
Submitted,884,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,compulsory voting ensures accurate voting results
Submitted,213,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,every good idea started with somebody's opinion
Submitted,2468,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,"voting is not just a right and a privilege but a national duty as well,"
Submitted,104,Voting,we should introduce compulsory voting because every citizen lives in this country and must voice their opinion when it comes to voting or else the results will always be skewed.,We should introduce compulsory voting,high voter turnout is essential to ensuring that elections stay free and fair
Submitted,125,Voting,we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,only a fraction of voting age citizens are counted under the current system
Submitted,651,Voting,we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,there are obligations as a citizen
Submitted,2774,Voting,we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,"voting should be though of as a national duty and not merely a right that can be exercised at will,"
Submitted,146,Voting,we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,making voting compulsory makes it possible for the exercise to be used for more than one purpose thereby saving resources
Submitted,4547,Voting,we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,government policies are favoring interest of few voting individuals that can influence an election
Submitted,25,Voting,we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,a country needs it's people to give their opinion on how it should be run
Submitted,57,Voting,we should introduce compulsory voting because every people in a certain country should vote because they are a citizen of that country and still needed to be counted,We should introduce compulsory voting,all citizens voices need to be heard in deciding how their countries are run
